application_id;pd;initinal_payment;delay
6528;0.077;0.17;1
6529;0.048;0.283;0
6530;0.092;0.352;0
6531;0.026;0.382;0
6532;0.046;0.354;0
6533;0.021;0.366;0
6534;0.13;0.127;0
6535;0.143;0.316;0
6536;0.056;0.133;0
6537;0.049;0.375;0
6538;0.036;0.337;0
6539;0.06;0.29;0
6540;0.039;0.245;0
6541;0.084;0.226;0
6542;0.029;0.27;0
6543;0.073;0.166;0
6544;0.022;0.322;0
6545;0.079;0.384;0
6546;0.021;0.264;1
6547;0.023;0.433;0
6548;0.079;0.196;0
6549;0.029;0.289;0
6550;0.066;0.237;0
6551;0.026;0.377;0
6552;0.03;0.281;0
6553;0.076;0.289;0
6554;0.048;0.288;0
6555;0.026;0.267;0
6556;0.058;0.311;0
6557;0.05;0.331;0
6558;0.036;0.333;0
6559;0.018;0.303;0
6560;0.032;0.343;0
6561;0.117;0.191;0
6562;0.098;0.289;0
6563;0.033;0.202;0
6564;0.077;0.295;0
6565;0.052;0.238;0
6566;0.049;0.275;0
6567;0.023;0.319;0
6568;0.114;0.315;0
6569;0.067;0.314;0
6570;0.013;0.382;0
6571;0.023;0.28;0
6572;0.055;0.371;0
6573;0.07;0.29;0
6574;0.034;0.274;0
6575;0.034;0.229;0
6576;0.056;0.134;0
6577;0.03;0.228;0
6578;0.026;0.191;0
6579;0.098;0.316;0
6580;0.103;0.296;0
6581;0.024;0.253;0
6582;0.087;0.244;0
6583;0.101;0.291;0
6584;0.025;0.349;0
6585;0.042;0.292;0
6586;0.048;0.287;0
6587;0.019;0.422;0
6588;0.065;0.281;0
6589;0.065;0.353;0
6590;0.048;0.185;0
6591;0.035;0.183;1
6592;0.041;0.329;0
6593;0.029;0.367;0
6594;0.023;0.211;0
6595;0.021;0.142;0
6596;0.016;0.336;0
6597;0.021;0.314;0
6598;0.031;0.272;0
6599;0.063;0.111;0
6600;0.029;0.387;0
6601;0.055;0.381;0
6602;0.055;0.363;0
6603;0.042;0.274;0
6604;0.016;0.226;0
6605;0.038;0.32;0
6606;0.078;0.255;0
6607;0.033;0.361;0
6608;0.087;0.214;0
6609;0.049;0.237;0
6610;0.027;0.292;0
6611;0.019;0.266;0
6612;0.046;0.267;0
6613;0.079;0.368;0
6614;0.05;0.241;0
6615;0.099;0.233;0
6616;0.04;0.435;0
6617;0.073;0.338;0
6618;0.039;0.269;0
6619;0.043;0.41;0
6620;0.051;0.198;0
6621;0.062;0.274;0
6622;0.056;0.127;0
6623;0.022;0.343;0
6624;0.025;0.409;0
6625;0.039;0.145;0
6626;0.052;0.4;0
6627;0.04;0.3;0
6628;0.039;0.275;0
6629;0.031;0.325;0
6630;0.077;0.241;0
6631;0.012;0.352;0
6632;0.028;0.171;0
6633;0.021;0.351;0
6634;0.097;0.293;0
6635;0.04;0.375;0
6636;0.046;0.194;0
6637;0.031;0.232;0
6638;0.076;0.177;0
6639;0.032;0.231;0
6640;0.035;0.321;0
6641;0.024;0.247;0
6642;0.084;0.195;0
6643;0.025;0.336;0
6644;0.077;0.205;0
6645;0.064;0.202;0
6646;0.145;0.17;0
6647;0.017;0.346;0
6648;0.057;0.344;0
6649;0.034;0.185;0
6650;0.055;0.241;0
6651;0.074;0.365;0
6652;0.064;0.366;0
6653;0.029;0.223;0
6654;0.019;0.407;0
6655;0.086;0.294;0
6656;0.063;0.355;0
6657;0.03;0.309;0
6658;0.074;0.232;0
6659;0.048;0.227;0
6660;0.031;0.324;0
6661;0.022;0.448;0
6662;0.163;0.266;0
6663;0.056;0.306;0
6664;0.037;0.306;0
6665;0.068;0.277;0
6666;0.145;0.286;0
6667;0.093;0.223;0
6668;0.027;0.361;0
6669;0.063;0.227;0
6670;0.063;0.125;0
6671;0.03;0.348;0
6672;0.04;0.306;0
6673;0.125;0.198;0
6674;0.045;0.242;0
6675;0.038;0.243;0
6676;0.108;0.334;0
6677;0.032;0.281;0
6678;0.096;0.265;0
6679;0.078;0.297;0
6680;0.093;0.241;0
6681;0.036;0.194;0
6682;0.026;0.301;0
6683;0.098;0.36;0
6684;0.025;0.357;0
6685;0.21;0.178;0
6686;0.021;0.23;0
6687;0.026;0.418;0
6688;0.044;0.31;0
6689;0.039;0.279;0
6690;0.033;0.312;0
6691;0.052;0.169;0
6692;0.042;0.302;0
6693;0.022;0.334;0
6694;0.043;0.31;0
6695;0.042;0.382;0
6696;0.033;0.226;0
6697;0.065;0.326;0
6698;0.193;0.276;0
6699;0.165;0.239;0
6700;0.031;0.175;0
6701;0.016;0.36;0
6702;0.03;0.313;0
6703;0.025;0.323;0
6704;0.021;0.271;0
6705;0.094;0.394;0
6706;0.017;0.277;0
6707;0.053;0.192;0
6708;0.045;0.334;0
6709;0.032;0.366;0
6710;0.043;0.389;0
6711;0.053;0.172;0
6712;0.053;0.294;0
6713;0.08;0.194;0
6714;0.019;0.291;0
6715;0.021;0.231;0
6716;0.031;0.29;0
6717;0.055;0.27;0
6718;0.046;0.176;0
6719;0.046;0.282;0
6720;0.015;0.344;0
6721;0.033;0.314;0
6722;0.037;0.339;0
6723;0.034;0.295;0
6724;0.084;0.189;0
6725;0.07;0.392;0
6726;0.068;0.299;0
6727;0.039;0.318;0
6728;0.018;0.35;0
6729;0.05;0.221;0
6730;0.062;0.263;0
6731;0.019;0.353;0
6732;0.102;0.424;0
6733;0.069;0.25;0
6734;0.047;0.306;0
6735;0.033;0.218;0
6736;0.037;0.333;0
6737;0.047;0.321;0
6738;0.06;0.192;0
6739;0.049;0.177;0
6740;0.037;0.26;0
6741;0.066;0.275;0
6742;0.021;0.37;0
6743;0.037;0.232;0
6744;0.026;0.319;0
6745;0.036;0.274;0
6746;0.037;0.346;0
6747;0.045;0.232;0
6748;0.043;0.325;0
6749;0.055;0.229;0
6750;0.035;0.169;0
6751;0.025;0.344;0
6752;0.025;0.222;0
6753;0.029;0.271;0
6754;0.025;0.396;0
6755;0.027;0.271;0
6756;0.051;0.117;0
6757;0.046;0.373;0
6758;0.064;0.255;0
6759;0.042;0.351;0
6760;0.077;0.204;0
6761;0.027;0.212;0
6762;0.06;0.281;0
6763;0.022;0.235;0
6764;0.031;0.324;0
6765;0.044;0.342;0
6766;0.041;0.391;0
6767;0.127;0.251;0
6768;0.04;0.431;0
6769;0.069;0.266;0
6770;0.029;0.361;0
6771;0.04;0.288;0
6772;0.068;0.187;0
6773;0.049;0.293;0
6774;0.051;0.337;1
6775;0.077;0.241;0
6776;0.036;0.254;0
6777;0.087;0.148;0
6778;0.02;0.335;0
6779;0.015;0.376;0
6780;0.023;0.351;0
6781;0.019;0.36;0
6782;0.102;0.236;0
6783;0.051;0.264;0
6784;0.036;0.359;0
6785;0.061;0.252;0
6786;0.03;0.294;0
6787;0.104;0.241;0
6788;0.029;0.302;0
6789;0.119;0.214;0
6790;0.036;0.396;0
6791;0.061;0.124;0
6792;0.08;0.242;0
6793;0.052;0.299;0
6794;0.063;0.426;0
6795;0.038;0.34;0
6796;0.045;0.282;0
6797;0.045;0.358;0
6798;0.045;0.174;0
6799;0.046;0.228;0
6800;0.034;0.39;0
6801;0.022;0.205;0
6802;0.041;0.227;0
6803;0.082;0.242;0
6804;0.058;0.278;0
6805;0.04;0.299;0
6806;0.022;0.298;0
6807;0.045;0.366;0
6808;0.016;0.305;0
6809;0.029;0.27;0
6810;0.043;0.248;0
6811;0.046;0.276;0
6812;0.037;0.331;0
6813;0.043;0.304;0
6814;0.034;0.222;0
6815;0.057;0.302;0
6816;0.018;0.398;0
6817;0.091;0.311;0
6818;0.123;0.236;0
6819;0.028;0.231;0
6820;0.044;0.431;0
6821;0.027;0.245;0
6822;0.047;0.134;0
6823;0.049;0.397;0
6824;0.096;0.171;0
6825;0.022;0.387;0
6826;0.025;0.314;0
6827;0.022;0.392;0
6828;0.084;0.243;0
6829;0.065;0.238;0
6830;0.04;0.2;0
6831;0.041;0.288;0
6832;0.045;0.359;0
6833;0.045;0.327;0
6834;0.06;0.335;0
6835;0.037;0.227;0
6836;0.071;0.204;0
6837;0.028;0.349;0
6838;0.048;0.409;0
6839;0.053;0.268;0
6840;0.105;0.325;0
6841;0.189;0.272;0
6842;0.033;0.307;0
6843;0.044;0.342;0
6844;0.018;0.353;0
6845;0.028;0.305;0
6846;0.15;0.253;0
6847;0.026;0.196;0
6848;0.091;0.232;0
6849;0.036;0.227;0
6850;0.064;0.25;0
6851;0.047;0.253;0
6852;0.025;0.249;0
6853;0.018;0.38;0
6854;0.028;0.239;0
6855;0.034;0.393;0
6856;0.027;0.137;0
6857;0.06;0.268;0
6858;0.029;0.328;0
6859;0.113;0.104;0
6860;0.042;0.382;0
6861;0.107;0.064;0
6862;0.107;0.317;0
6863;0.046;0.26;0
6864;0.023;0.326;0
6865;0.108;0.24;0
6866;0.055;0.253;0
6867;0.03;0.448;0
6868;0.068;0.272;0
6869;0.085;0.391;0
6870;0.048;0.313;0
6871;0.053;0.176;1
6872;0.039;0.345;0
6873;0.061;0.229;0
6874;0.072;0.257;0
6875;0.026;0.179;0
6876;0.079;0.214;0
6877;0.052;0.204;0
6878;0.102;0.372;0
6879;0.029;0.363;0
6880;0.038;0.241;0
6881;0.025;0.258;0
6882;0.028;0.328;0
6883;0.085;0.376;0
6884;0.021;0.339;0
6885;0.02;0.361;0
6886;0.065;0.199;0
6887;0.042;0.18;0
6888;0.031;0.283;0
6889;0.036;0.274;0
6890;0.047;0.261;0
6891;0.032;0.321;0
6892;0.037;0.317;0
6893;0.038;0.288;0
6894;0.058;0.233;0
6895;0.076;0.148;0
6896;0.014;0.405;0
6897;0.042;0.373;0
6898;0.062;0.299;0
6899;0.101;0.168;0
6900;0.076;0.259;0
6901;0.106;0.312;0
6902;0.073;0.271;0
6903;0.074;0.143;0
6904;0.047;0.316;0
6905;0.033;0.318;0
6906;0.063;0.294;0
6907;0.03;0.421;0
6908;0.038;0.278;0
6909;0.034;0.232;0
6910;0.074;0.189;0
6911;0.054;0.201;0
6912;0.049;0.306;0
6913;0.051;0.236;0
6914;0.022;0.399;0
6915;0.06;0.328;0
6916;0.026;0.314;0
6917;0.09;0.183;0
6918;0.023;0.409;0
6919;0.054;0.307;0
6920;0.023;0.271;0
6921;0.044;0.205;0
6922;0.036;0.266;0
6923;0.053;0.307;0
6924;0.199;0.267;0
6925;0.094;0.213;0
6926;0.025;0.335;0
6927;0.059;0.35;0
6928;0.049;0.186;0
6929;0.065;0.302;0
6930;0.06;0.344;0
6931;0.176;0.372;0
6932;0.029;0.377;0
6933;0.049;0.265;0
6934;0.026;0.265;0
6935;0.021;0.34;0
6936;0.025;0.402;0
6937;0.028;0.237;0
6938;0.025;0.299;0
6939;0.105;0.437;0
6940;0.023;0.328;0
6941;0.08;0.21;0
6942;0.045;0.269;0
6943;0.119;0.271;0
6944;0.099;0.246;0
6945;0.025;0.339;0
6946;0.018;0.358;0
6947;0.049;0.41;0
6948;0.024;0.379;0
6949;0.042;0.232;0
6950;0.064;0.254;0
6951;0.036;0.267;0
6952;0.08;0.126;0
6953;0.02;0.438;0
6954;0.091;0.238;0
6955;0.064;0.21;0
6956;0.042;0.351;0
6957;0.101;0.174;0
6958;0.016;0.294;0
6959;0.076;0.34;0
6960;0.017;0.305;0
6961;0.024;0.424;0
6962;0.051;0.317;0
6963;0.068;0.253;0
6964;0.066;0.386;0
6965;0.181;0.212;0
6966;0.049;0.104;0
6967;0.07;0.306;1
6968;0.033;0.168;0
6969;0.035;0.329;0
6970;0.03;0.333;0
6971;0.064;0.236;0
6972;0.031;0.283;0
6973;0.052;0.271;0
6974;0.205;0.155;0
6975;0.138;0.147;0
6976;0.058;0.27;0
6977;0.029;0.373;0
6978;0.07;0.272;0
6979;0.035;0.336;0
6980;0.099;0.301;0
6981;0.027;0.214;0
6982;0.051;0.247;0
6983;0.059;0.256;0
6984;0.049;0.38;0
6985;0.056;0.34;0
6986;0.015;0.313;0
6987;0.056;0.212;0
6988;0.048;0.199;0
6989;0.014;0.212;0
6990;0.067;0.138;0
6991;0.048;0.354;0
6992;0.06;0.198;0
6993;0.069;0.229;0
6994;0.036;0.339;0
6995;0.138;0.222;0
6996;0.118;0.264;0
6997;0.065;0.346;0
6998;0.047;0.407;0
6999;0.04;0.304;0
7000;0.057;0.153;0
7001;0.02;0.351;0
7002;0.064;0.203;0
7003;0.03;0.303;0
7004;0.023;0.189;0
7005;0.013;0.302;0
7006;0.098;0.16;0
7007;0.033;0.357;0
7008;0.032;0.375;0
7009;0.04;0.215;0
7010;0.056;0.396;0
7011;0.106;0.293;0
7012;0.035;0.33;0
7013;0.036;0.239;0
7014;0.048;0.161;0
7015;0.117;0.262;0
7016;0.021;0.412;0
7017;0.079;0.324;0
7018;0.06;0.343;0
7019;0.02;0.39;0
7020;0.049;0.293;0
7021;0.019;0.333;0
7022;0.084;0.342;0
7023;0.039;0.163;0
7024;0.017;0.292;0
7025;0.064;0.198;0
7026;0.039;0.201;0
7027;0.03;0.177;0
7028;0.06;0.178;0
7029;0.052;0.31;0
7030;0.025;0.277;0
7031;0.055;0.315;0
7032;0.027;0.265;0
7033;0.123;0.307;0
7034;0.03;0.157;0
7035;0.147;0.135;0
7036;0.035;0.328;0
7037;0.07;0.305;0
7038;0.032;0.336;0
7039;0.068;0.201;0
7040;0.021;0.381;0
7041;0.046;0.386;0
7042;0.044;0.309;0
7043;0.047;0.296;0
7044;0.044;0.267;0
7045;0.032;0.214;0
7046;0.057;0.226;0
7047;0.032;0.364;0
7048;0.052;0.316;0
7049;0.044;0.194;0
7050;0.035;0.335;0
7051;0.031;0.205;0
7052;0.039;0.407;0
7053;0.095;0.232;0
7054;0.019;0.422;0
7055;0.035;0.296;0
7056;0.059;0.277;0
7057;0.051;0.186;0
7058;0.035;0.4;0
7059;0.023;0.396;0
7060;0.031;0.209;0
7061;0.05;0.306;0
7062;0.034;0.32;0
7063;0.039;0.347;0
7064;0.043;0.272;0
7065;0.037;0.141;0
7066;0.038;0.426;0
7067;0.048;0.231;0
7068;0.107;0.344;0
7069;0.156;0.207;0
7070;0.051;0.224;0
7071;0.069;0.314;0
7072;0.055;0.199;0
7073;0.053;0.379;0
7074;0.052;0.275;0
7075;0.042;0.324;0
7076;0.039;0.29;0
7077;0.099;0.193;0
7078;0.017;0.319;0
7079;0.031;0.217;0
7080;0.051;0.329;0
7081;0.044;0.435;0
7082;0.025;0.314;0
7083;0.075;0.173;0
7084;0.112;0.222;0
7085;0.032;0.393;0
7086;0.062;0.169;0
7087;0.115;0.174;0
7088;0.032;0.317;0
7089;0.032;0.183;0
7090;0.036;0.28;0
7091;0.028;0.234;0
7092;0.03;0.45;0
7093;0.036;0.204;0
7094;0.036;0.178;0
7095;0.046;0.277;0
7096;0.075;0.135;0
7097;0.031;0.322;0
7098;0.106;0.263;0
7099;0.172;0.225;0
7100;0.036;0.235;0
7101;0.03;0.223;0
7102;0.077;0.247;0
7103;0.122;0.27;0
7104;0.093;0.249;0
7105;0.019;0.323;0
7106;0.069;0.339;0
7107;0.067;0.19;0
7108;0.035;0.28;0
7109;0.151;0.271;0
7110;0.047;0.24;0
7111;0.039;0.191;0
7112;0.059;0.295;0
7113;0.038;0.277;0
7114;0.05;0.234;0
7115;0.035;0.267;0
7116;0.03;0.326;0
7117;0.024;0.393;0
7118;0.026;0.414;0
7119;0.05;0.318;0
7120;0.078;0.161;0
7121;0.057;0.183;0
7122;0.066;0.234;0
7123;0.025;0.194;0
7124;0.03;0.356;0
7125;0.093;0.216;0
7126;0.102;0.36;0
7127;0.039;0.339;0
7128;0.083;0.171;0
7129;0.037;0.31;0
7130;0.044;0.266;0
7131;0.059;0.258;0
7132;0.057;0.379;0
7133;0.102;0.194;0
7134;0.032;0.202;0
7135;0.037;0.208;0
7136;0.029;0.384;0
7137;0.025;0.221;0
7138;0.064;0.298;0
7139;0.046;0.368;0
7140;0.054;0.262;0
7141;0.062;0.212;0
7142;0.05;0.266;0
7143;0.084;0.242;0
7144;0.058;0.402;0
7145;0.064;0.378;0
7146;0.036;0.36;0
7147;0.023;0.341;0
7148;0.029;0.194;0
7149;0.072;0.271;0
7150;0.019;0.4;0
7151;0.043;0.252;0
7152;0.078;0.366;0
7153;0.038;0.259;0
7154;0.031;0.371;0
7155;0.095;0.203;0
7156;0.026;0.344;0
7157;0.02;0.359;0
7158;0.034;0.322;0
7159;0.094;0.237;0
7160;0.036;0.383;0
7161;0.025;0.283;0
7162;0.044;0.278;0
7163;0.047;0.219;0
7164;0.075;0.256;0
7165;0.06;0.396;0
7166;0.04;0.263;0
7167;0.034;0.328;0
7168;0.048;0.218;0
7169;0.04;0.436;0
7170;0.061;0.372;0
7171;0.041;0.385;0
7172;0.039;0.182;0
7173;0.062;0.268;0
7174;0.015;0.332;0
7175;0.034;0.257;0
7176;0.049;0.301;0
7177;0.016;0.3;0
7178;0.028;0.396;0
7179;0.045;0.323;0
7180;0.053;0.19;0
7181;0.047;0.256;0
7182;0.017;0.359;0
7183;0.021;0.276;0
7184;0.029;0.208;1
7185;0.082;0.26;0
7186;0.023;0.413;0
7187;0.052;0.288;0
7188;0.055;0.338;0
7189;0.098;0.238;0
7190;0.037;0.276;0
7191;0.088;0.281;0
7192;0.093;0.224;0
7193;0.02;0.228;0
7194;0.043;0.274;0
7195;0.042;0.42;0
7196;0.076;0.374;0
7197;0.019;0.369;0
7198;0.022;0.343;0
7199;0.046;0.342;0
7200;0.029;0.321;0
7201;0.042;0.381;0
7202;0.047;0.252;0
7203;0.039;0.389;0
7204;0.058;0.148;0
7205;0.084;0.36;0
7206;0.097;0.288;0
7207;0.03;0.252;0
7208;0.035;0.334;0
7209;0.079;0.232;0
7210;0.091;0.191;0
7211;0.105;0.325;0
7212;0.034;0.357;0
7213;0.055;0.215;0
7214;0.111;0.278;0
7215;0.033;0.273;0
7216;0.063;0.319;0
7217;0.042;0.422;0
7218;0.043;0.251;0
7219;0.034;0.309;0
7220;0.076;0.29;0
7221;0.011;0.286;0
7222;0.034;0.213;0
7223;0.196;0.167;0
7224;0.033;0.415;0
7225;0.102;0.135;0
7226;0.049;0.215;0
7227;0.031;0.167;0
7228;0.075;0.183;0
7229;0.044;0.222;0
7230;0.024;0.271;0
7231;0.028;0.366;0
7232;0.081;0.31;0
7233;0.02;0.427;0
7234;0.044;0.258;0
7235;0.055;0.337;0
7236;0.029;0.35;0
7237;0.024;0.301;0
7238;0.082;0.089;0
7239;0.085;0.32;0
7240;0.054;0.361;0
7241;0.046;0.295;0
7242;0.023;0.321;0
7243;0.025;0.317;0
7244;0.07;0.31;0
7245;0.036;0.255;0
7246;0.038;0.253;0
7247;0.081;0.235;0
7248;0.021;0.429;0
7249;0.014;0.483;0
7250;0.017;0.405;0
7251;0.086;0.006;0
7252;0.1;0.227;0
7253;0.059;0.242;0
7254;0.073;0.249;0
7255;0.05;0.119;0
7256;0.114;0.288;0
7257;0.013;0.349;0
7258;0.021;0.337;0
7259;0.071;0.191;0
7260;0.24;0.163;0
7261;0.016;0.216;0
7262;0.059;0.307;0
7263;0.028;0.372;0
7264;0.037;0.351;0
7265;0.071;0.2;0
7266;0.026;0.253;0
7267;0.024;0.366;0
7268;0.026;0.29;0
7269;0.109;0.128;1
7270;0.039;0.389;0
7271;0.068;0.236;0
7272;0.027;0.251;0
7273;0.045;0.359;0
7274;0.072;0.303;0
7275;0.039;0.408;0
7276;0.07;0.24;0
7277;0.06;0.328;0
7278;0.075;0.303;0
7279;0.032;0.154;0
7280;0.066;0.331;0
7281;0.09;0.237;0
7282;0.045;0.107;0
7283;0.065;0.396;0
7284;0.032;0.371;0
7285;0.045;0.203;0
7286;0.036;0.352;0
7287;0.033;0.246;0
7288;0.017;0.237;0
7289;0.033;0.333;0
7290;0.064;0.4;0
7291;0.018;0.375;0
7292;0.181;0.206;0
7293;0.025;0.238;0
7294;0.032;0.405;0
7295;0.097;0.306;0
7296;0.109;0.229;0
7297;0.025;0.392;0
7298;0.065;0.075;0
7299;0.167;0.276;0
7300;0.074;0.178;0
7301;0.063;0.329;0
7302;0.042;0.261;0
7303;0.03;0.245;0
7304;0.09;0.295;0
7305;0.032;0.311;0
7306;0.036;0.196;0
7307;0.066;0.409;0
